Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Screaming Goats: The Movie,2014,N/A,N/A,8 min,"Short, Comedy, Horror",Jamie Irvine,"Jamie Irvine, Benice Tan (story), Benice Tan","Paul Hooper, Jamie Irvine, Christopher Liu, Jason Perini",A young lonely widow Sheila hears disturbing screams from her neighbours farm.,English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BMTQ0Mzc1Nzc2MF5BMl5BanBnXkFtZTgwOTg1MjEwNjE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4436034,movie,N/A,N/A,N/A,N/A,True,
Ikenai! Runa Sensei: I Love Movie!! hen,2014,N/A,05 Mar 2014,62 min,Comedy,Chihiro Nakamura,"Sumiko Kamimura (manga), Chihiro Nakamura","Aimi Yoshikawa, Yoshikazu Ebisu, Taiga Fukazawa, Remi Hirano",N/A,Japanese,Japan,N/A,N/A,[],N/A,N/A,N/A,tt4254080,movie,N/A,N/A,N/A,N/A,True,
Movie Body Counts,2014,N/A,01 Jul 2014,N/A,"Short, Action",Chris Olsen,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4256586,movie,N/A,N/A,N/A,N/A,True,
A Good Werewolf Movie,2014,N/A,07 Nov 2014,3 min,"Short, Comedy",Charles Simon Portillo,Charles Simon Portillo,"Siggy Bobonis, Gerren Hall, Tyler C. Jiles, Morgan Macedo","A quick demonstration of Rickie Hudson about to tell his friends he's a werewolf but their film rivals ""The Horror Crew"" interrupts them in a dark alley.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4380746,movie,N/A,N/A,N/A,N/A,True,
The ANDYROO MOVIE,2014,N/A,N/A,136 min,"Documentary, Biography, Music",Andrew Flinders,Andrew Flinders,Andrew Flinders,The ANDYROO MOVIE! From KRYPTON :) 2 HOURS of ULTIMATE ANDYROO MUSIC and VIDEO BLISS. The ANDYROO MOVIE Is 2 Hours of the BEST MUSIC You've Ever HEARD and the COOLEST THINGS You've Ever ...,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4397284,movie,N/A,N/A,N/A,N/A,True,
Norwood Arena: The Movie,2014,N/A,01 Sep 2014,120 min,"Documentary, Biography, History",Jerry Kelleher,"Jerry Kelleher, Brendan King",N/A,"It chronicles the true story of an historic NASCAR short track in suburban Boston, where several racing legends were born. The story is told through first person accounts of those who lived...",N/A,USA,N/A,N/A,[],N/A,N/A,N/A,tt4416606,movie,N/A,N/A,N/A,N/A,True,
It's Never Just a Movie: Chris Rock and Top Five,2014,N/A,07 Dec 2014,20 min,"Documentary, Short",N/A,N/A,N/A,N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4428112,movie,N/A,N/A,N/A,N/A,True,
The Christian Weston Chandler Movie,2014,N/A,24 Dec 2014,N/A,"Short, Adventure",UnusualGuy,UnusualGuy,N/A,An autistic 32 year old man-child aims to create a video game based upon his childhood fantasy.,English,UK,N/A,N/A,[],N/A,N/A,N/A,tt4280366,movie,N/A,N/A,N/A,N/A,True,
Movie Juice,2014–,N/A,16 Dec 2014,N/A,News,N/A,N/A,Scott Tweedie,N/A,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt4285174,series,,,,,True,3
How to Make a Movie?,2014,N/A,07 Nov 2014,3 min,Comedy,N/A,N/A,Darry Danzig,"In ""How to Make a Movie"", a Vancouver Web Series, follow our fresh film school graduate in his long movie-making journey.",English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt4287152,series,,,,,True,1
Takushî doraibâ Gion Tarou the Movie,2014,N/A,14 Sep 2014,55 min,Animation,Munenori Nagano,N/A,N/A,N/A,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BODNiN2I2MTUtMmRlNy00MGMxLThlZjQtYjkzNWVhNGE5YTc3XkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4316022,movie,N/A,N/A,N/A,N/A,True,
A Pregnancy: A very serious movie,2014,N/A,01 Nov 2014,36 min,"Short, Comedy",Josh Deveau,Josh Deveau,"Anna Remus, Adriana Rozo, Evoryan Zafir, T. Kane Stanton","Janyce has just discovered that she is pregnant with a baby. The father, Leonard, is only interested in writing songs about his new baby with his band (though his band mates may have other ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4317958,movie,N/A,N/A,N/A,N/A,True,
Movie Premier Portfel the Briefcase in Theaters,2014,N/A,23 Oct 2014,N/A,Action,Ron Shimshilashvili,Ron Shimshilashvili,"Crissy, Crissy, Nicolas Guidazio, Edwin Negron",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4326994,movie,N/A,N/A,N/A,N/A,True,
Legends of the Hidden Temple: The Movie,2014,N/A,09 Jan 2014,N/A,"Short, Comedy",Harrison Lampert,Harrison Lampert,"Harrison Lampert, Jon Rudnitsky, John Lawniczak",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4896738,movie,N/A,N/A,N/A,N/A,True,
Awesome Dumb Time Travel Movie,2014,N/A,07 Aug 2014,N/A,"Short, Comedy",Jason Rosenblatt,Jason Rosenblatt,"Jeffrey Arrington, Lily Angeline Bennett, Dennis Fitzpatrick, Rochelle Muzquiz",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ5ODAwMTg4Ml5BMl5BanBnXkFtZTgwNzUwNzM2NjE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4954474,movie,N/A,N/A,N/A,N/A,True,
Mom's Movie Minute,2014–,N/A,15 Feb 2014,N/A,"Short, News",N/A,N/A,"Angela Hoover, Janelle Inez, Tara McNamara",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt5066670,series,,,,,True,N/A
First Watch Movie Review,2014,N/A,10 Jan 2014,N/A,Talk-Show,N/A,N/A,Gabrielle Valladares,First Watch Movie Review is a weekly show that reviews all PG-13 and under movies for family friendliness.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5192676,series,,,,,True,N/A
A Killer Movie,2014,N/A,05 Jul 2014,N/A,"Short, Comedy",A. Wilens,N/A,"Harry Phan, Amanda Rodriguez, Mike Weiner",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5192960,movie,N/A,N/A,N/A,N/A,True,
Movie Set Life,2014,N/A,29 Oct 2014,N/A,Comedy,N/A,N/A,N/A,"An Unusual Behind The Scenes Look at the making of the feature film ""Lost And Found In Armenia."" This is a web-series of the day-to-day life On Set while making a movie. From the POV of a ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5198912,series,,,,,True,1
Making Movie History: Rural Circuits,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins (original idea),Larry Gosnell,Canadian filmmaker Larry Gosnell reminiscences about the days of the traveling projectionists....bringing film to rural communities across Canada in the 1940's and 1950's.,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5204648,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Evelyn Spice Cherry,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins (original idea),Evelyn Cherry,A portrait and tribute to Canadian filmmaker Evelyn Cherry,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5204678,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Wartime Women,2014,N/A,N/A,5 min,Short,Joanne Robertson,Denys Desjardins,"Beth Bertram, Red Burns, Evelyn Cherry",Canadian women filmmakers at the National Film Board of Canada during World War II.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMmM0ZGFkZjItZjA3YS00YTIwLWFhMDktNjNlODFjZDcxMTdmXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5204744,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Gudrun Bjerring Parker,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins (original idea),Gudrun Parker,A portrait and tribute to Canadian filmmaker Gudrun Parker,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5205046,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: The Composers,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins,"Louis Applebaum, Morten Parker, Gerald Potterton",A look at composer Louis Applebaum and others and their role at the National Film Board of Canada.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BNDJmOTg1Y2QtNmFlZi00MWFhLWIyYjktYzhiMmIyNTNkZWYxXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5205236,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Don Owen,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins (original idea),Don Owen,Filmmaker Don Owen recalls working at the National Film Board of Canada.,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5206940,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Gerald Potterton,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins (original idea),Gerald Potterton,Filmmaker Gerald Potterton recalls his days at the National Film Board of Canada.,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5211832,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Sylvia Hamilton,2014,N/A,N/A,5 min,Short,Joanne Robertson,Denys Desjardins,Sylvia Hamilton,Filmmaker Sylvia Hamilton reflects on her work with the National Film Board of Canada's Atlantic Studio.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMGU0MGU4OGItOWI5My00ZTViLWE3ODQtNjBlMWY0Nzg2MjZlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5212662,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Morten Parker,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins (original idea),Morten Parker,Morten Parker reflects on the early days of filmmaking at the NFB of Canada.,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5212728,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Jeannine Hopfinger,2014,N/A,N/A,5 min,Short,Joanne Robertson,Denys Desjardins (original idea),Jeannine Hopfinger,Jeannine Hopfinger recalls working in the National Film Board of Canada's Montreal distribution office in the 1940's and bringing films to audiences in the days before television.,"French, English",Canada,N/A,N/A,[],N/A,N/A,N/A,tt5212892,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Kaj Pindal,2014,N/A,N/A,5 min,Short,Joanne Robertson,Denys Desjardins (original idea),Kaj Pindal,Animator Kaj Pindal reflects on his arrival at the National Film Board of Canada.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMjYzNDYzZWItNWJhZi00NDczLWI4NjAtMDRhYjRkNzcxZDRmL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5213036,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Evelyn Lambart,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins,Evelyn Lambart,Canadian animation pioneer Evelyn Lambart recalls arriving at the NFB of Canada in the 1940's.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMjY5N2RiZjktNzkyMS00NmMzLTgwZGItY2QxMjU5M2ViNDA2L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5214374,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Léonard Forest,2014,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins (original idea),Léonard Forest,Acadian filmmaker Léonard Forest recalls his days at the NFB.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5214398,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Dorothy Todd Hénaut,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins,Dorothy Todd Hénaut,Filmmaker Dorothy Todd Hénaut describes her arrival at the National Film Board of Canada.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZGU4NTNiZjMtZGQ2MS00YjhiLWE1NmEtM2UzYTE4NDM5N2RiL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5215030,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Terence Macartney-Filgate,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins,Terence Macartney-Filgate,"Filmmaker Terence Macartney-Filgate recalls the groundbreaking ""Candid Eye"" series of films, and the birth of direct cinema.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BOTlmYWExZjktM2RhMS00ZWRiLWFlNzUtMWM2Yzk0YWY5YmRjXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5215092,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Rex Tasker,2014,N/A,N/A,6 min,Short,Joanne Robertson,Denys Desjardins (original idea),Rex Tasker,Filmmaker Rex Tasker reflects on the changes that led to the creation of the National Film Board of Canada's Atlantic Production Studio.,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5216792,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Arthur Hammond,2014,N/A,N/A,5 min,Short,Joanne Robertson,Denys Desjardins (original idea),Arthur Hammond,Filmmaker Arthur Hammond looks back at his start with the NFB of Canada.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BOWRlZWNiYjQtMmM0NC00ZmVmLWFjZjUtMzY0NDhjY2QyMGM5L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5216878,movie,N/A,N/A,N/A,N/A,True,
hachinohe beauty short movie,2014,N/A,N/A,8 min,"Documentary, History","Masao Osanai, Toshimi Sato",N/A,N/A,This project aims to make people remember the strikingly beautiful images of Hachinohe by showing different perspectives and angles. Hachinohe is the one of the beautiful cities in Japan ...,Japanese,Japan,N/A,N/A,[],N/A,N/A,N/A,tt3821244,movie,N/A,N/A,N/A,N/A,True,
Action Movie 3: The Sequel,2014,N/A,10 Oct 2014,N/A,"Short, Action, Comedy",James Merrick Cook,"Matthew Frey Allen, James Merrick Cook, Curtis Woody","Matthew Frey Allen, Mary Katherine Van Hook, James Merrick Cook","In this '80s inspired epic conclusion, the apocalypse's bare-knuckle badass, Cliff Action, and sexy bodacious babe, Nikita Phoenix, will destroy anything in their way to find the source of man-eating robots.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTMyYjk0OTMtYjUzMC00NTNlLWJkMjQtNjdhMDc5NDBjZmVhXkEyXkFqcGdeQXVyMTkyNTAwMjY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3835770,movie,N/A,N/A,N/A,N/A,True,
The Noah Movie Deception,2014,N/A,27 Mar 2014,16 min,"Short, Talk-Show",N/A,N/A,"Russell Crowe, Bill Maher, Joe Schimmel","This video explores Paramount Pictures' movie ""Noah,"" starring Russell Crowe and directed/co-written by Darren Aronofsky.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3836410,movie,N/A,N/A,N/A,N/A,True,
Movie Garage,2014,N/A,28 Jun 2014,N/A,Comedy,N/A,N/A,Ben Probert,Movie Garage is a weekly show that covers a variety of film related topics with off beat humor and parody sketches.,English,UK,N/A,N/A,[],N/A,N/A,N/A,tt3838892,movie,N/A,N/A,N/A,N/A,True,
Spoilers: The Movie,2014,N/A,N/A,90 min,Drama,Connor Williams,"Bill Person, Bill Person","Terry Kiser, Brandon Butler, Kathryn Jurbala, Connor Williams",High School--the crossroads of American adolescence. Five teenagers intersect during a day of court-appointed community service. The empty summer halls of their high school are ground zero ...,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BNjMyMTgwMzEtMTk4ZC00NzIzLTliZWQtNDg1YjgzZTAyZDYzXkEyXkFqcGdeQXVyNTE5MzE3OTk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3864498,movie,N/A,N/A,N/A,N/A,True,
Manifest Ecstasy: The Ex-Mormon Movie,2014,N/A,25 Dec 2014,N/A,Documentary,Aaron Burr,Bethany Joy Burr,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3872992,movie,N/A,N/A,N/A,N/A,True,
Chain of Events: The Movie,2014,N/A,N/A,108 min,"Comedy, Family, Romance",Mark McDonald,Mark McDonald,"Silvio Wolf Busch, Caitlynn Leigh Davidson, Mardell Elmer","A romantic comedy based upon a couple who are down on their luck, but through some Divine intervention experience a wonderful chain of events.",English,United States,3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMTA5NjMxMTA0MDReQTJeQWpwZ15BbWU4MDU5Mjk2Mzcx._V1_SX300.jpg,[],N/A,N/A,N/A,tt3890322,movie,N/A,N/A,N/A,N/A,True,
Road Movie,2014,N/A,N/A,61 min,Drama,"Takuya Dairiki, Takashi Miura","Takuya Dairiki, Takashi Miura","Asami Inagaki, Reo Kobayakawa, Keisuke Matsuda","A story on the planet, somewhere in the universe. Miura and Dairiki who arrived on this planet 33 years ago are moving around by car to receive 'something.' Matsuda who has just arrived on the planet and run an errand is going back h",Japanese,Japan,N/A,N/A,[],N/A,N/A,N/A,tt3890530,movie,N/A,N/A,N/A,N/A,True,
Just Another Zombie Movie,2014,N/A,N/A,17 min,"Short, Adventure, Comedy",Nicholas Kennedy,Nicholas Kennedy,"Ryland Kaiser, Patrick Blasingame, Nicholas Kennedy, Joey O'Donnell",Not yet released.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTQ0ODI3Mjg5OF5BMl5BanBnXkFtZTgwNTI1MzY0MjE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3895358,movie,N/A,N/A,N/A,N/A,True,
Movie Clichés,2014,N/A,22 Sep 2014,N/A,Short,Peter John Ross,"Johnny DiLoretto, Peter John Ross, Jacob Sigafoos","Vladimir Jack Bauer, John Fromes, Michael Galusick, Tessa Gordon",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3895754,movie,N/A,N/A,N/A,N/A,True,
Monster Movie Day,2014,N/A,12 Jul 2014,N/A,"Short, Horror",Cameron McCasland,Larry Underwood,"Seymour Cachexia, Cameron McCasland, Larry Underwood",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3897412,movie,N/A,N/A,N/A,N/A,True,
Super Movie,2014,N/A,N/A,9 min,"Short, Action, Adventure",Nathanael Burns,Nathanael Burns,"Kadin Smith, Faith Edwards, Timothy Jones, Nathanael Burns","My name is Nathanael Burns. I'm 8 years old and I wrote, directed, and starred in SUPER Movie - a fun action film about three super heroes capturing two mad scientists. It's a movie about a...",N/A,USA,N/A,N/A,[],N/A,N/A,N/A,tt3715238,movie,N/A,N/A,N/A,N/A,True,
Improv Dallas-The Movie,2014,N/A,20 May 2014,N/A,"Short, Comedy",Wendy Pennington,Wendy Pennington,"Wendy Pennington, Brad Stephens, Lisa Lafayette, Elizabeth Morris",What happens when an Improv troupe plays an Improv game in Dallas? Comedy.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTg3MTc1OTUzM15BMl5BanBnXkFtZTgwNTcyMzk3MTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3716834,movie,N/A,N/A,N/A,N/A,True,
Epickniss: The Movie,2014,N/A,N/A,N/A,"Short, Action, Comedy",Reace Thorne,Reace Thorne,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3915572,movie,N/A,N/A,N/A,N/A,True,
Mikey's Big Movie,2014,N/A,31 Oct 2014,N/A,Family,Carl Barma,Carl Barma,"Carl Barma, Lorraine Barma, Robert Barma, Charlie Hadfield",Mikey's antics get him evicted just as arch enemy Mr crocodile escapes jail. An epic adventure begins as he wanders the UK on a grand journey of discovery and mayhem.,English,UK,N/A,N/A,[],N/A,N/A,N/A,tt3923678,movie,N/A,N/A,N/A,N/A,True,
Girl with a Movie Camera,2014,N/A,N/A,12 min,"Documentary, Short, Biography","Roberto Drilea, Tali Jona, Sanya Mansoor",Roberto Drilea (story),Lauren Guiteras,"The portrait of a young woman trying to break into the magic world behind the camera, 'Girl with a Movie Camera' examines the work and challenges of Lauren Guiteras, a graduating senior at ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3969568,movie,N/A,N/A,N/A,N/A,True,
Kakurenbo: An Interactive Movie,2014,N/A,19 Aug 2014,18 min,"Short, Horror",Naoto Wakamatsu,Naoto Wakamatsu,"Rina Kadena, Syuhei Kinjyo, Mayu Miura, Yuno Nishii",N/A,Japanese,Japan,N/A,N/A,[],N/A,N/A,N/A,tt3975784,movie,N/A,N/A,N/A,N/A,True,
Pure: A Shades of Winter Movie,2014,Not Rated,N/A,52 min,"Action, Adventure, Sport","Mario Feil, Sandra Lahnsteiner","Mathias Bergmann, Mario Feil, Sandra Lahnsteiner","Camillia Berra, Silvia Bertagna, Emma Dahlström",PURE is the second 'Shades of Winter' movie of Austrian free skier and filmmaker Sandra Lahnsteiner. Sharing her platform with some of the best female athletes from all over the world you can again expect high performance skiing a...,N/A,"Austria, Germany, Canada, Italy, Japan, Switzerland, United States",N/A,https://m.media-amazon.com/images/M/MV5BZjI2NDM1NjAtODg5ZC00ZGFjLTg0MGQtNzFiYjNlZjA2MWVjXkEyXkFqcGdeQXVyMjE5MzM3MjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3993532,movie,N/A,N/A,N/A,N/A,True,
The Long Shot Movie,2014,N/A,N/A,94 min,"Comedy, Drama, Romance",David Creps,David Creps,"Eric Petrilla, Judy Davis Rounds","This is the story of a guy who believes that he has the solution for preventing the human species from continuing down its current, rapid, and obvious path to total . . . and everlasting . . . extinction. And how he attempts to br...",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4024164,movie,N/A,N/A,N/A,N/A,True,
She: The Movie,2014,N/A,15 Jan 2014,108 min,Thriller,Viplab Majumder,Viplab Majumder,"Ravi Sah, Anirban Ghosh, Priya Mitra, Pradip Rai","Sundari, a prostitute living in Sundarbans, West Bengal kills her costumers for money and satisfaction. She calls in love with a wildlife photographer. The fight of love, lust, satisfaction and scarification is shown.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BMjQ5OTkwMGYtYmZjNi00YTRlLTg0ZWUtZGRlOTRhZjA5N2U1XkEyXkFqcGdeQXVyNTYwNjg4ODY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4027026,movie,N/A,N/A,N/A,N/A,True,
Talk About a Movie,2014–,N/A,09 Sep 2014,32 min,Talk-Show,N/A,N/A,"Dominick Brascia, Chris Tashima",Good conversations about movies.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTQyNzA3NzQ5NV5BMl5BanBnXkFtZTgwNzIwMjQxNTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4028554,series,,,,,True,1
"Need for Speed: Capturing Speed, Making an Authentic Car Movie",2014,N/A,05 Aug 2014,N/A,"Short, Action",Andrew Lipschultz,Andrew Lipschultz,"Dominic Cooper, Tanner Foust, George Gatins, John Gatins","A behind-the-scenes look at the making of the movie ""Need For Speed' and how the filmmakers shot the movie in the camera as opposed to relying on visual effects to create the stunts.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4045744,movie,N/A,N/A,N/A,N/A,True,
This Is Not a Bollywood Movie,2014,N/A,11 May 2014,N/A,"Short, Comedy",Uttera Singh,N/A,"Corey Walter Johnson, Esther Mira, Abbe Rowlins",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4052404,movie,N/A,N/A,N/A,N/A,True,
Close Friends: The Movie,2014,N/A,22 Sep 2014,120 min,Drama,"Ricky Jean-Francois, Mckinson Souverain",Ricky Jean-Francois,"Julian Hanlan, Austin Buda, Kristian Hilbert, Ashley Arielle","Love, relationships, and the complexity of the Friend Zone.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4054078,movie,N/A,N/A,N/A,N/A,True,
DF Tram & Cal-TV present the Great Movie Remix,2014,N/A,N/A,61 min,"Action, Horror, Music",Dylan Yanez,Dylan Yanez,N/A,"In the spring of 2013 I set about creating a 'Movie Mix' . I had done mixes with cinematic themes before. But this time I wanted to take it a step further. To mix audio,sound design,movie themes,film promos, and soundtracks into a se",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4067304,movie,N/A,N/A,N/A,N/A,True,
Pot Luck the Movie,2014,N/A,N/A,65 min,"Documentary, Biography, History",N/A,Mother Nature,N/A,"Pot Luck explores the topic of Medicinal Cannabis through the eyes of Patients, Attorneys, Activists and Physicians. It also address the evil that has come from Prohibition on a whole and how our tax dollars could be better spent.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjIyNDU2ODcwN15BMl5BanBnXkFtZTgwMDcyNTQwMzE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4076890,movie,N/A,N/A,N/A,N/A,True,
Pot: The Movie,2014,N/A,N/A,93 min,"Documentary, Comedy, History",Michael Hope,Michael Hope,N/A,"'Pot (the movie)' documents film maker Michael Hope's summer traveling the 10 hours, and 50 years cavern between legalized pot in Colorado, and the strict enforcement of his small, ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4082602,movie,N/A,N/A,N/A,N/A,True,
